date, sn, test_result, dispensing_result, sfr_c, sfr_lu, sfr_ru, sfr_lb, sfr_rb, eSfrDiff, tilt_x, tilt_y, 						 center_x, center_y, coor_lt_x, coor_lt_y, coor_rt_x, coor_rt_y, coor_lb_x, coor_lb_y, coor_rb_x, coor_rb_y, eCoorDiff
#20190109142020, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109142051, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109142113, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109142229, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109142501, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109142636, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109142858, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109142958, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109143100, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109143351, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109143516, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109143600, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109143708, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109143909, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109143926, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109143949, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109144110, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109144111, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
#20190109144314, , 1, 0, 55.43, 40.65, 48.41, 43.62, 39.11, 14.00, 0.00, 0.00, 400.04, 240.02, 196.88, 83.51, 602.16, 80.53, 198.13, 399.56, 603.68, 397.59, 1.00
